,atm_CJPL_high_alpha0.001_N_alpha,atm_CJPL_high_alpha0.001_G,atm_CJPL_high_alpha0.001_mean,atm_CJPL_high_alpha0.005_N_alpha,atm_CJPL_high_alpha0.005_G,atm_CJPL_high_alpha0.005_mean,atm_CJPL_high_alpha0.01_N_alpha,atm_CJPL_high_alpha0.01_G,atm_CJPL_high_alpha0.01_mean,atm_CJPL_high_alpha0.05_N_alpha,atm_CJPL_high_alpha0.05_G,atm_CJPL_high_alpha0.05_mean,atm_CJPL_high_alpha0.1_N_alpha,atm_CJPL_high_alpha0.1_G,atm_CJPL_high_alpha0.1_mean,atm_Kamioka_high_alpha0.001_N_alpha,atm_Kamioka_high_alpha0.001_G,atm_Kamioka_high_alpha0.001_mean,atm_Kamioka_high_alpha0.005_N_alpha,atm_Kamioka_high_alpha0.005_G,atm_Kamioka_high_alpha0.005_mean,atm_Kamioka_high_alpha0.01_N_alpha,atm_Kamioka_high_alpha0.01_G,atm_Kamioka_high_alpha0.01_mean,atm_Kamioka_high_alpha0.05_N_alpha,atm_Kamioka_high_alpha0.05_G,atm_Kamioka_high_alpha0.05_mean,atm_Kamioka_high_alpha0.1_N_alpha,atm_Kamioka_high_alpha0.1_G,atm_Kamioka_high_alpha0.1_mean,atm_LNGS_high_alpha0.001_N_alpha,atm_LNGS_high_alpha0.001_G,atm_LNGS_high_alpha0.001_mean,atm_LNGS_high_alpha0.005_N_alpha,atm_LNGS_high_alpha0.005_G,atm_LNGS_high_alpha0.005_mean,atm_LNGS_high_alpha0.01_N_alpha,atm_LNGS_high_alpha0.01_G,atm_LNGS_high_alpha0.01_mean,atm_LNGS_high_alpha0.05_N_alpha,atm_LNGS_high_alpha0.05_G,atm_LNGS_high_alpha0.05_mean,atm_LNGS_high_alpha0.1_N_alpha,atm_LNGS_high_alpha0.1_G,atm_LNGS_high_alpha0.1_mean,atm_SURF_high_alpha0.001_N_alpha,atm_SURF_high_alpha0.001_G,atm_SURF_high_alpha0.001_mean,atm_SURF_high_alpha0.005_N_alpha,atm_SURF_high_alpha0.005_G,atm_SURF_high_alpha0.005_mean,atm_SURF_high_alpha0.01_N_alpha,atm_SURF_high_alpha0.01_G,atm_SURF_high_alpha0.01_mean,atm_SURF_high_alpha0.05_N_alpha,atm_SURF_high_alpha0.05_G,atm_SURF_high_alpha0.05_mean,atm_SURF_high_alpha0.1_N_alpha,atm_SURF_high_alpha0.1_G,atm_SURF_high_alpha0.1_mean,atm_SNOlab_high_alpha0.001_N_alpha,atm_SNOlab_high_alpha0.001_G,atm_SNOlab_high_alpha0.001_mean,atm_SNOlab_high_alpha0.005_N_alpha,atm_SNOlab_high_alpha0.005_G,atm_SNOlab_high_alpha0.005_mean,atm_SNOlab_high_alpha0.01_N_alpha,atm_SNOlab_high_alpha0.01_G,atm_SNOlab_high_alpha0.01_mean,atm_SNOlab_high_alpha0.05_N_alpha,atm_SNOlab_high_alpha0.05_G,atm_SNOlab_high_alpha0.05_mean,atm_SNOlab_high_alpha0.1_N_alpha,atm_SNOlab_high_alpha0.1_G,atm_SNOlab_high_alpha0.1_mean,hep_CJPL_high_alpha0.001_N_alpha,hep_CJPL_high_alpha0.001_G,hep_CJPL_high_alpha0.001_mean,hep_CJPL_high_alpha0.005_N_alpha,hep_CJPL_high_alpha0.005_G,hep_CJPL_high_alpha0.005_mean,hep_CJPL_high_alpha0.01_N_alpha,hep_CJPL_high_alpha0.01_G,hep_CJPL_high_alpha0.01_mean,hep_CJPL_high_alpha0.05_N_alpha,hep_CJPL_high_alpha0.05_G,hep_CJPL_high_alpha0.05_mean,hep_CJPL_high_alpha0.1_N_alpha,hep_CJPL_high_alpha0.1_G,hep_CJPL_high_alpha0.1_mean,hep_Kamioka_high_alpha0.001_N_alpha,hep_Kamioka_high_alpha0.001_G,hep_Kamioka_high_alpha0.001_mean,hep_Kamioka_high_alpha0.005_N_alpha,hep_Kamioka_high_alpha0.005_G,hep_Kamioka_high_alpha0.005_mean,hep_Kamioka_high_alpha0.01_N_alpha,hep_Kamioka_high_alpha0.01_G,hep_Kamioka_high_alpha0.01_mean,hep_Kamioka_high_alpha0.05_N_alpha,hep_Kamioka_high_alpha0.05_G,hep_Kamioka_high_alpha0.05_mean,hep_Kamioka_high_alpha0.1_N_alpha,hep_Kamioka_high_alpha0.1_G,hep_Kamioka_high_alpha0.1_mean,hep_LNGS_high_alpha0.001_N_alpha,hep_LNGS_high_alpha0.001_G,hep_LNGS_high_alpha0.001_mean,hep_LNGS_high_alpha0.005_N_alpha,hep_LNGS_high_alpha0.005_G,hep_LNGS_high_alpha0.005_mean,hep_LNGS_high_alpha0.01_N_alpha,hep_LNGS_high_alpha0.01_G,hep_LNGS_high_alpha0.01_mean,hep_LNGS_high_alpha0.05_N_alpha,hep_LNGS_high_alpha0.05_G,hep_LNGS_high_alpha0.05_mean,hep_LNGS_high_alpha0.1_N_alpha,hep_LNGS_high_alpha0.1_G,hep_LNGS_high_alpha0.1_mean,hep_SURF_high_alpha0.001_N_alpha,hep_SURF_high_alpha0.001_G,hep_SURF_high_alpha0.001_mean,hep_SURF_high_alpha0.005_N_alpha,hep_SURF_high_alpha0.005_G,hep_SURF_high_alpha0.005_mean,hep_SURF_high_alpha0.01_N_alpha,hep_SURF_high_alpha0.01_G,hep_SURF_high_alpha0.01_mean,hep_SURF_high_alpha0.05_N_alpha,hep_SURF_high_alpha0.05_G,hep_SURF_high_alpha0.05_mean,hep_SURF_high_alpha0.1_N_alpha,hep_SURF_high_alpha0.1_G,hep_SURF_high_alpha0.1_mean,hep_SNOlab_high_alpha0.001_N_alpha,hep_SNOlab_high_alpha0.001_G,hep_SNOlab_high_alpha0.001_mean,hep_SNOlab_high_alpha0.005_N_alpha,hep_SNOlab_high_alpha0.005_G,hep_SNOlab_high_alpha0.005_mean,hep_SNOlab_high_alpha0.01_N_alpha,hep_SNOlab_high_alpha0.01_G,hep_SNOlab_high_alpha0.01_mean,hep_SNOlab_high_alpha0.05_N_alpha,hep_SNOlab_high_alpha0.05_G,hep_SNOlab_high_alpha0.05_mean,hep_SNOlab_high_alpha0.1_N_alpha,hep_SNOlab_high_alpha0.1_G,hep_SNOlab_high_alpha0.1_mean,dsnb_CJPL_high_alpha0.001_N_alpha,dsnb_CJPL_high_alpha0.001_G,dsnb_CJPL_high_alpha0.001_mean,dsnb_CJPL_high_alpha0.005_N_alpha,dsnb_CJPL_high_alpha0.005_G,dsnb_CJPL_high_alpha0.005_mean,dsnb_CJPL_high_alpha0.01_N_alpha,dsnb_CJPL_high_alpha0.01_G,dsnb_CJPL_high_alpha0.01_mean,dsnb_CJPL_high_alpha0.05_N_alpha,dsnb_CJPL_high_alpha0.05_G,dsnb_CJPL_high_alpha0.05_mean,dsnb_CJPL_high_alpha0.1_N_alpha,dsnb_CJPL_high_alpha0.1_G,dsnb_CJPL_high_alpha0.1_mean,dsnb_Kamioka_high_alpha0.001_N_alpha,dsnb_Kamioka_high_alpha0.001_G,dsnb_Kamioka_high_alpha0.001_mean,dsnb_Kamioka_high_alpha0.005_N_alpha,dsnb_Kamioka_high_alpha0.005_G,dsnb_Kamioka_high_alpha0.005_mean,dsnb_Kamioka_high_alpha0.01_N_alpha,dsnb_Kamioka_high_alpha0.01_G,dsnb_Kamioka_high_alpha0.01_mean,dsnb_Kamioka_high_alpha0.05_N_alpha,dsnb_Kamioka_high_alpha0.05_G,dsnb_Kamioka_high_alpha0.05_mean,dsnb_Kamioka_high_alpha0.1_N_alpha,dsnb_Kamioka_high_alpha0.1_G,dsnb_Kamioka_high_alpha0.1_mean,dsnb_LNGS_high_alpha0.001_N_alpha,dsnb_LNGS_high_alpha0.001_G,dsnb_LNGS_high_alpha0.001_mean,dsnb_LNGS_high_alpha0.005_N_alpha,dsnb_LNGS_high_alpha0.005_G,dsnb_LNGS_high_alpha0.005_mean,dsnb_LNGS_high_alpha0.01_N_alpha,dsnb_LNGS_high_alpha0.01_G,dsnb_LNGS_high_alpha0.01_mean,dsnb_LNGS_high_alpha0.05_N_alpha,dsnb_LNGS_high_alpha0.05_G,dsnb_LNGS_high_alpha0.05_mean,dsnb_LNGS_high_alpha0.1_N_alpha,dsnb_LNGS_high_alpha0.1_G,dsnb_LNGS_high_alpha0.1_mean,dsnb_SURF_high_alpha0.001_N_alpha,dsnb_SURF_high_alpha0.001_G,dsnb_SURF_high_alpha0.001_mean,dsnb_SURF_high_alpha0.005_N_alpha,dsnb_SURF_high_alpha0.005_G,dsnb_SURF_high_alpha0.005_mean,dsnb_SURF_high_alpha0.01_N_alpha,dsnb_SURF_high_alpha0.01_G,dsnb_SURF_high_alpha0.01_mean,dsnb_SURF_high_alpha0.05_N_alpha,dsnb_SURF_high_alpha0.05_G,dsnb_SURF_high_alpha0.05_mean,dsnb_SURF_high_alpha0.1_N_alpha,dsnb_SURF_high_alpha0.1_G,dsnb_SURF_high_alpha0.1_mean,dsnb_SNOlab_high_alpha0.001_N_alpha,dsnb_SNOlab_high_alpha0.001_G,dsnb_SNOlab_high_alpha0.001_mean,dsnb_SNOlab_high_alpha0.005_N_alpha,dsnb_SNOlab_high_alpha0.005_G,dsnb_SNOlab_high_alpha0.005_mean,dsnb_SNOlab_high_alpha0.01_N_alpha,dsnb_SNOlab_high_alpha0.01_G,dsnb_SNOlab_high_alpha0.01_mean,dsnb_SNOlab_high_alpha0.05_N_alpha,dsnb_SNOlab_high_alpha0.05_G,dsnb_SNOlab_high_alpha0.05_mean,dsnb_SNOlab_high_alpha0.1_N_alpha,dsnb_SNOlab_high_alpha0.1_G,dsnb_SNOlab_high_alpha0.1_mean,atm_exposures,hep_exposures,dsnb_exposures
0,3.0,5.0582354699178715,0.28755656936856,2.0,3.193409308827999,0.28755656936856,2.0,3.193409308827999,0.28755656936856,1.0,1.328583147738127,0.28755656936856,1.0,1.328583147738127,0.28755656936856,3.0,4.492484325026929,0.34837759643836996,3.0,4.492484325026929,0.34837759643836996,2.0,2.7982444819057237,0.34837759643836996,1.0,1.1040046387845186,0.34837759643836996,1.0,1.1040046387845186,0.34837759643836996,4.0,5.013393840090237,0.49013629043204,3.0,3.585021044182629,0.49013629043204,3.0,3.585021044182629,0.49013629043204,2.0,2.15664824827502,0.49013629043204,1.0,0.7282754523674119,0.49013629043204,4.0,4.33307154654826,0.61152772645332,3.0,3.0543030642514055,0.61152772645332,3.0,3.0543030642514055,0.61152772645332,2.0,1.7755345819545512,0.61152772645332,2.0,1.7755345819545512,0.61152772645332,4.0,4.3338476523862575,0.61136679082529,3.0,3.0549108702487326,0.61136679082529,3.0,3.0549108702487326,0.61136679082529,2.0,1.775974088111208,0.61136679082529,2.0,1.775974088111208,0.61136679082529,242.0,3.1705775747239113,197.44822601840667,235.0,2.672414627671861,197.44822601840667,231.0,2.387750086499261,197.44822601840667,221.0,1.676088733567761,197.44822601840667,216.0,1.320258057102011,197.44822601840667,242.0,3.1696676933248793,197.45971549373382,235.0,2.671519239644646,197.45971549373382,231.0,2.3868629803987984,197.45971549373382,221.0,1.675222332284179,197.45971549373382,216.0,1.3194020082268694,197.45971549373382,242.0,3.168369611508414,197.476108163577,235.0,2.67024183413349,197.476108163577,231.0,2.385597389919248,197.476108163577,221.0,1.6739862793836426,197.476108163577,216.0,1.3181807241158399,197.476108163577,242.0,3.1660793896701604,197.50503344093812,235.0,2.6679880898762183,197.50503344093812,231.0,2.3833644899939657,197.50503344093812,221.0,1.671805490288334,197.50503344093812,216.0,1.316025990435518,197.50503344093812,242.0,3.1660794911770367,197.50503215881758,235.0,2.6679881897663935,197.50503215881758,231.0,2.383364588960312,197.50503215881758,221.0,1.6718055869451076,197.50503215881758,216.0,1.3160260859375055,197.50503215881758,3.0,4.68605914999872,0.32569213478578,2.0,2.9338079559787107,0.32569213478578,2.0,2.9338079559787107,0.32569213478578,1.0,1.1815567619587009,0.32569213478578,1.0,1.1815567619587009,0.32569213478578,3.0,4.241977514276363,0.38114225059802,3.0,4.241977514276363,0.38114225059802,2.0,2.622195945290791,0.38114225059802,2.0,2.622195945290791,0.38114225059802,1.0,1.0024143763052191,0.38114225059802,4.0,5.191646322368625,0.46391227484299,3.0,3.723456976998777,0.46391227484299,3.0,3.723456976998777,0.46391227484299,2.0,2.255267631628929,0.46391227484299,1.0,0.7870782862590814,0.46391227484299,4.0,4.354703455340855,0.60706367510335,3.0,3.0712418638612378,0.60706367510335,3.0,3.0712418638612378,0.60706367510335,2.0,1.787780272381622,0.60706367510335,2.0,1.787780272381622,0.60706367510335,4.0,4.337120603256269,0.6106887386914099,3.0,3.057474011700161,0.6106887386914099,3.0,3.057474011700161,0.6106887386914099,2.0,1.7778274201440536,0.6106887386914099,2.0,1.7778274201440536,0.6106887386914099,100,10,100
1,4.0,5.260257128836733,0.4543393796023248,3.0,3.7766810926602212,0.4543393796023248,3.0,3.7766810926602212,0.4543393796023248,2.0,2.29310505648371,0.4543393796023248,1.0,0.809529020307199,0.4543393796023248,4.0,4.649545245767821,0.5504366023726246,3.0,3.301680397432,0.5504366023726246,3.0,3.301680397432,0.5504366023726246,2.0,1.9538155490961793,0.5504366023726246,2.0,1.9538155490961793,0.5504366023726246,5.0,4.801753196282695,0.7744153388826233,4.0,3.6654008139799434,0.7744153388826233,3.0,2.5290484316771926,0.7744153388826233,2.0,1.3926960493744411,0.7744153388826233,2.0,1.3926960493744411,0.7744153388826233,5.0,4.103706151360882,0.9662138077962455,4.0,3.086372570495276,0.9662138077962455,4.0,3.086372570495276,0.9662138077962455,3.0,2.06903898962967,0.9662138077962455,2.0,1.0517054087640647,0.9662138077962455,5.0,4.104504963615459,0.9659595295039581,4.0,3.0870374905856823,0.9659595295039581,4.0,3.0870374905856823,0.9659595295039581,3.0,2.0695700175559053,0.9659595295039581,2.0,1.052102544526129,0.9659595295039581,351.0,3.185865750255929,296.17233902761,341.0,2.6047966888089595,296.17233902761,337.0,2.372369064230172,296.17233902761,325.0,1.6750861904938086,296.17233902761,318.0,1.26833784748093,296.17233902761,351.0,3.184771664173521,296.18957324060074,341.0,2.6037195081387434,296.18957324060074,337.0,2.371298645724832,296.18957324060074,325.0,1.674036058483099,296.18957324060074,318.0,1.2672995492587549,296.18957324060074,351.0,3.183210785924887,296.2141622453655,341.0,2.602182747222383,296.2141622453655,337.0,2.369771531741381,296.2141622453655,325.0,1.6725378852983765,296.2141622453655,318.0,1.2658182582066237,296.2141622453655,351.0,3.1804569064515418,296.25755016140715,342.0,2.657569965102341,296.25755016140715,337.0,2.36707721990834,296.25755016140715,325.0,1.669894631442739,296.25755016140715,318.0,1.2632047881711381,296.25755016140715,351.0,3.1804570285086564,296.2575482382264,342.0,2.657570085462273,296.2575482382264,337.0,2.3670773393253937,296.2575482382264,325.0,1.6698947485968825,296.2575482382264,318.0,1.263204904005251,296.2575482382264,4.0,4.858713026738406,0.5145935729615324,3.0,3.4646968256301665,0.5145935729615324,3.0,3.4646968256301665,0.5145935729615324,2.0,2.0706806245219274,0.5145935729615324,1.0,0.6766644234136883,0.5145935729615324,4.0,4.378497575826456,0.6022047559448717,3.0,3.089868549846391,0.6022047559448717,3.0,3.089868549846391,0.6022047559448717,2.0,1.8012395238663268,0.6022047559448717,2.0,1.8012395238663268,0.6022047559448717,4.0,3.8159715872677347,0.7329813942519242,4.0,3.8159715872677347,0.7329813942519242,3.0,2.6479428590095555,0.7329813942519242,2.0,1.4799141307513763,0.7329813942519242,2.0,1.4799141307513763,0.7329813942519242,5.0,4.125968637987161,0.9591606066632931,4.0,3.104901419925777,0.9591606066632931,4.0,3.104901419925777,0.9591606066632931,3.0,2.0838342018643936,0.9591606066632931,2.0,1.0627669838030096,0.9591606066632931,5.0,4.107873602915573,0.9648882071324277,4.0,3.0898414358324664,0.9648882071324277,4.0,3.0898414358324664,0.9648882071324277,3.0,2.07180926874936,0.9648882071324277,2.0,1.053777101666254,0.9648882071324277,158,15,158
2,4.0,3.858702634814074,0.7217669891150856,4.0,3.858702634814074,0.7217669891150856,3.0,2.6816347991837843,0.7217669891150856,2.0,1.5045669635534946,0.7217669891150856,2.0,1.5045669635534946,0.7217669891150856,5.0,4.411865107120626,0.8744277670603087,4.0,3.3424704006372212,0.8744277670603087,4.0,3.3424704006372212,0.8744277670603087,3.0,2.2730756941538166,0.8744277670603087,2.0,1.2036809876704115,0.8744277670603087,6.0,4.300322698470067,1.2302420889844203,5.0,3.398741784156024,1.2302420889844203,4.0,2.4971608698419807,1.2302420889844203,3.0,1.5955799555279375,1.2302420889844203,3.0,1.5955799555279375,1.2302420889844203,7.0,4.411135789086759,1.5349345933978331,5.0,2.796832771319466,1.5349345933978331,5.0,2.796832771319466,1.5349345933978331,4.0,1.989681262435819,1.5349345933978331,3.0,1.1825297535521724,1.5349345933978331,7.0,4.412042433027142,1.5345306449714777,5.0,2.7975269554249014,1.5345306449714777,5.0,2.7975269554249014,1.5345306449714777,4.0,1.990269216623781,1.5345306449714777,3.0,1.1830114778226608,1.5345306449714777,564.0,3.1677372628461327,493.6205650460167,552.0,2.6276242713308156,493.6205650460167,546.0,2.357567775573157,493.6205650460167,530.0,1.6374171202194014,493.6205650460167,522.0,1.2773417925425234,493.6205650460167,564.0,3.166352303026854,493.64928873433456,552.0,2.6262550253627084,493.64928873433456,546.0,2.3562063865306357,493.64928873433456,530.0,1.6360766829784414,493.64928873433456,522.0,1.2760118312023443,493.64928873433456,564.0,3.164376448403743,493.69027040894247,552.0,2.6243015881858973,493.69027040894247,546.0,2.3542641580769748,493.69027040894247,531.0,1.6791705828046677,493.69027040894247,522.0,1.2741144376412836,493.69027040894247,564.0,3.160890416634824,493.7625836023453,552.0,2.6208551057562137,493.7625836023453,546.0,2.3508374503169085,493.7625836023453,531.0,1.6757933117186452,493.7625836023453,522.0,1.2707668285596871,493.7625836023453,564.0,3.160890571142412,493.7625803970439,552.0,2.6208552585109586,493.7625803970439,546.0,2.350837602195232,493.7625803970439,531.0,1.675793461405916,493.7625803970439,522.0,1.2707669769323262,493.7625803970439,5.0,4.625905712629958,0.8174872583123078,4.0,3.519894566143086,0.8174872583123078,3.0,2.4138834196562127,0.8174872583123078,2.0,1.30787227316934,0.8174872583123078,2.0,1.30787227316934,0.8174872583123078,5.0,4.133891724066491,0.9566670490010302,4.0,3.11149466348182,0.9566670490010302,4.0,3.11149466348182,0.9566670490010302,3.0,2.089097602897149,0.9566670490010302,2.0,1.0667005423124776,0.9566670490010302,6.0,4.481194529030833,1.164419809855905,5.0,3.5544816315455576,1.164419809855905,4.0,2.6277687340602824,1.164419809855905,3.0,1.7010558365750068,1.164419809855905,3.0,1.7010558365750068,1.164419809855905,7.0,4.436401894562032,1.5237298245094084,5.0,2.816174348296166,1.5237298245094084,5.0,2.816174348296166,1.5237298245094084,4.0,2.0060605751632328,1.5237298245094084,3.0,1.1959468020303001,1.5237298245094084,7.0,4.415865758080643,1.532828734115439,5.0,2.800454225013852,1.532828734115439,5.0,2.800454225013852,1.532828734115439,4.0,1.992748458480457,1.532828734115439,3.0,1.1850426919470616,1.532828734115439,251,25,251
3,6.0,4.538715895495471,1.1444751460868687,5.0,3.6039630042940884,1.1444751460868687,4.0,2.6692101130927055,1.1444751460868687,3.0,1.7344572218913228,1.1444751460868687,3.0,1.7344572218913228,1.1444751460868687,6.0,3.9179586436685834,1.3865428338247126,5.0,3.0687129473187666,1.3865428338247126,5.0,3.0687129473187666,1.3865428338247126,4.0,2.21946725096895,1.3865428338247126,3.0,1.3702215546191336,1.3865428338247126,7.0,3.6151602984857965,1.9507424359195191,6.0,2.8991817110191156,1.9507424359195191,6.0,2.8991817110191156,1.9507424359195191,4.0,1.467224536085754,1.9507424359195191,4.0,1.467224536085754,1.9507424359195191,8.0,3.567819914921034,2.4338803512842135,7.0,2.9268311938567644,2.4338803512842135,7.0,2.9268311938567644,2.4338803512842135,5.0,1.644853751728225,2.4338803512842135,5.0,1.644853751728225,2.4338803512842135,8.0,3.568700101393257,2.433239827484654,7.0,2.9276270192416445,2.433239827484654,7.0,2.9276270192416445,2.433239827484654,5.0,1.6454808549384183,2.433239827484654,5.0,1.6454808549384183,2.433239827484654,857.0,3.133431804562776,770.048081471786,842.0,2.592886203453461,770.048081471786,835.0,2.3406315896024474,770.048081471786,816.0,1.6559404948639818,770.048081471786,806.0,1.295576760791105,770.048081471786,857.0,3.1317259364248726,770.0928904255619,843.0,2.627231386731046,770.0928904255619,835.0,2.338948786906002,770.0928904255619,816.0,1.6542776123215226,770.0928904255619,806.0,1.2939243625402177,770.0928904255619,857.0,3.129292256430065,770.1568218379502,843.0,2.6248186464445915,770.1568218379502,835.0,2.3365480121671776,770.1568218379502,816.0,1.6519052557583203,770.1568218379502,806.0,1.2915669629115532,770.1568218379502,857.0,3.124998472841016,770.2696304196586,843.0,2.6205618051378177,770.2696304196586,836.0,2.368343471286219,770.2696304196586,816.0,1.6477196602816504,770.2696304196586,806.0,1.287407754779366,770.2696304196586,857.0,3.1249986631497966,770.2696254193885,843.0,2.6205619938093023,770.2696254193885,836.0,2.3683436591390548,770.2696254193885,816.0,1.6477198457954914,770.2696254193885,806.0,1.2874079391237097,770.2696254193885,6.0,4.131413138147334,1.2962546964474044,5.0,3.25308897909327,1.2962546964474044,5.0,3.25308897909327,1.2962546964474044,3.0,1.4964406609851433,1.2962546964474044,3.0,1.4964406609851433,1.2962546964474044,6.0,3.63989513455736,1.5169461573801197,5.0,2.827971998601844,1.5169461573801197,5.0,2.827971998601844,1.5169461573801197,4.0,2.0160488626463278,1.5169461573801197,3.0,1.2041257266908116,1.5169461573801197,7.0,3.7927454468343944,1.8463708538751002,6.0,3.056808626528606,1.8463708538751002,6.0,3.056808626528606,1.8463708538751002,4.0,1.5849349859170292,1.8463708538751002,4.0,1.5849349859170292,1.8463708538751002,8.0,3.592344088318292,2.416113426911333,7.0,2.9490029241851485,2.416113426911333,7.0,2.9490029241851485,2.416113426911333,5.0,1.6623205959188616,2.416113426911333,4.0,1.0189794317857181,2.416113426911333,8.0,3.5724117189988975,2.4305411799918115,7.0,2.9309828415350645,2.4305411799918115,7.0,2.9309828415350645,2.4305411799918115,5.0,1.648125086607398,2.4305411799918115,4.0,1.0066962091435647,2.4305411799918115,398,39,398
4,7.0,3.854792403390884,1.8116063870219279,6.0,3.111827877000936,1.8116063870219279,6.0,3.111827877000936,1.8116063870219279,4.0,1.6258988242210404,1.8116063870219279,4.0,1.6258988242210404,1.8116063870219279,8.0,3.9185318790287784,2.194778857561731,7.0,3.2435305685045517,2.194778857561731,6.0,2.568529257980326,2.194778857561731,5.0,1.8935279474560993,2.194778857561731,4.0,1.2185266369318728,2.194778857561731,10.0,3.933543048810771,3.087858629721852,8.0,2.7953883618349513,3.087858629721852,8.0,2.7953883618349513,3.087858629721852,6.0,1.6572336748591308,3.087858629721852,5.0,1.0881563313712206,3.087858629721852,11.0,3.641398738147418,3.852624676655916,10.0,3.1319251798953105,3.852624676655916,9.0,2.622451621643203,3.852624676655916,7.0,1.603504505138988,3.852624676655916,6.0,1.0940309468868805,3.852624676655916,11.0,3.6423946062270818,3.8516107821993266,10.0,3.1328539957134693,3.8516107821993266,9.0,2.6233133851998565,3.8516107821993266,7.0,1.604232164172631,3.8516107821993266,6.0,1.094691553659018,3.8516107821993266,1354.0,3.121019207845949,1243.923823915962,1336.0,2.610660402337139,1243.923823915962,1327.0,2.355480999582734,1243.923823915962,1302.0,1.6466493252649423,1243.923823915962,1289.0,1.2780568546196907,1243.923823915962,1354.0,3.118876151539789,1243.9962076105232,1336.0,2.6085321942246713,1243.9962076105232,1327.0,2.3533602155671125,1243.9962076105232,1302.0,1.6445491637405598,1243.9962076105232,1289.0,1.2759674167907527,1243.9962076105232,1355.0,3.1441700202934766,1244.099481430535,1336.0,2.6054959802063054,1244.099481430535,1327.0,2.350334592796593,1244.099481430535,1302.0,1.641552961102947,1244.099481430535,1289.0,1.2729865126222508,1244.099481430535,1355.0,3.138773723320954,1244.28171067791,1336.0,2.600139129991849,1244.28171067791,1327.0,2.3449964278885886,1244.28171067791,1303.0,1.664615888946561,1244.28171067791,1290.0,1.2960764303529628,1244.28171067791,1355.0,3.138773962495349,1244.2817026005507,1336.0,2.600139367417948,1244.2817026005507,1327.0,2.344996664486547,1244.2817026005507,1303.0,1.664616123336146,1244.2817026005507,1290.0,1.2960766635463454,1244.2817026005507,8.0,4.1524770315410535,2.051860449150414,7.0,3.4543634455966976,2.051860449150414,6.0,2.7562498596523417,2.051860449150414,5.0,2.0581362737079862,2.051860449150414,4.0,1.3600226877636306,2.051860449150414,8.0,3.613112036903318,2.4011961787675262,7.0,2.967775612861949,2.4011961787675262,7.0,2.967775612861949,2.4011961787675262,5.0,1.6771027647792103,2.4011961787675262,4.0,1.031766340737841,2.4011961787675262,9.0,3.554890538153132,2.9226473315108374,8.0,2.9699499016511397,2.9226473315108374,8.0,2.9699499016511397,2.9226473315108374,6.0,1.8000686286471552,2.9226473315108374,5.0,1.215127992145163,2.9226473315108374,11.0,3.6691435300539603,3.824501153151105,10.0,3.157800192347864,3.824501153151105,9.0,2.6464568546417673,3.824501153151105,7.0,1.6237701792295745,3.824501153151105,6.0,1.112426841523478,3.824501153151105,11.0,3.6465939609641373,3.8473390537558827,10.0,3.136770555609103,3.8473390537558827,9.0,2.6269471502540687,3.8473390537558827,7.0,1.6073003395440006,3.8473390537558827,6.0,1.0974769341889663,3.8473390537558827,630,63,630
